,Posts,Channel,Views_03/03,Views_03/12,view_delta
25,"Rediate Adinew (Hager Selam) ረድኤት አድነው (ሃገር ሰላም) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 7 minutes, 13 seconds 6,011 views",Minew Shewa Entertainment,6011,6180,169
26,"Ethiopian Music : Solomon James Browne (Heart Beat) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 3 minutes, 10 seconds 4,003 views",Minew Shewa Entertainment,4003,4079,76
27,"Ethiopian Music : Bewketu Sewmehon በእውቀቱ ሰውመሆን (ሳም ጉንጯን) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 5 minutes, 39 seconds 97,461 views",Minew Shewa Entertainment,97461,104098,6637
28,"Ethiopian Music፡ Aychew Kindayehu (Lilita) አይቸው ክንዳየሁ (ሊሊታ) New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 3 minutes, 53 seconds 14,733 views",Minew Shewa Entertainment,14733,15250,517
29,"Ethiopian Music : Abebe Tsige (Awdamet) አበበ ፅጌ (አውዳመት) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 5 minutes, 24 seconds 6,684 views",Minew Shewa Entertainment,6684,6777,93
30,"Ethiopian Music : Yordanos Tadele ዮርዳኖስ ታደለ (ምን ይል ሚኒሊክ) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 5 minutes, 51 seconds 8,523 views",Minew Shewa Entertainment,8523,8695,172
31,"Ethiopian Music : Temesgen Zigale ተመስገን ዝጋለ (እርቄም አልደላኝ) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 6 minutes, 9 seconds 16,996 views",Minew Shewa Entertainment,16996,17468,472
32,"Ethiopian Music : Sabaa'if Umar (Odaa Murtii) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 5 minutes, 8 seconds 5,897 views",Minew Shewa Entertainment,5897,6061,164
33,"Ethiopian Music : Teddy AB (Hands of Ethiopia) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 4 minutes, 13 seconds 13,947 views",Minew Shewa Entertainment,13947,14191,244
34,"Estegenet Hailemariam እፀገነት ሃይለማርያም (የአፍሪካ እናት) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 5 minutes, 21 seconds 23,842 views",Minew Shewa Entertainment,23842,24308,466
35,"Ethiopian Music : Solomon Kassa ሰለሞን ካሳ (ወይን አበባ) - New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 6 minutes, 8 seconds 9,368 views",Minew Shewa Entertainment,9368,9487,119
36,"Ethiopian Music : Diinoo Amad (Beekkadhu si Beekee) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 1 month ago 5 minutes, 28 seconds 7,980 views",Minew Shewa Entertainment,7980,8046,66
37,"Ethiopian Music : G Mesay Kebede ጂ መሳይ ከበደ (መጣሁልሽ ... ሃገሬ) New Ethiopian Music 2022(Official Video) by Minew Shewa Tube 1 month ago 3 minutes, 37 seconds 46,739 views",Minew Shewa Entertainment,46739,47634,895
38,"Halima Abdurahman ሃሊማ አብዱራህማን (የመንታ እናት) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 1 month ago 5 minutes, 30 seconds 73,482 views",Minew Shewa Entertainment,73482,74841,1359
39,"Ethiopian Music : Atse Tinsu አፄ ትንሱ (ወዲህ ባይ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 1 month ago 4 minutes, 2 seconds 195,191 views",Minew Shewa Entertainment,195191,232361,37170
40,"Ethiopian Music : Tesfaye Bedasso ተስፋዬ በዳሶ (ኢትዮጵያ ሀገሬ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 1 month ago 7 minutes, 17 seconds 8,564 views",Minew Shewa Entertainment,8564,8635,71
41,"Siymregn Teshome (Yene Konjo) ሲያምረኝ ተሾመ (የኔ ቆንጆ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 1 month ago 4 minutes, 2 seconds 19,612 views",Minew Shewa Entertainment,19612,20055,443
42,"Ethiopian Music : Mike Los Afros (ከ ዓመት እስከ ዓመት) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 1 month ago 4 minutes, 36 seconds 9,166 views",Minew Shewa Entertainment,9166,9284,118
43,"Ethiopian Music : Daniel Bele ዳንኤል በሌ (ተው በሉት) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 1 month ago 4 minutes, 20 seconds 6,384 views",Minew Shewa Entertainment,6384,6488,104
44,"Ethiopian Music : Eshetu Legese እሸቱ ለገሰ (ኮናቲታና አች ኮኔ?) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 6 minutes, 22 seconds 7,171 views",Minew Shewa Entertainment,7171,7250,79
45,"Ethiopian Music : Frew Gebeyew ፍሬው ገበየሁ (ዱማ ዱማ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 3 minutes, 29 seconds 13,018 views",Minew Shewa Entertainment,13018,13132,114
46,"Ethiopian Music : Mahmud Misbah (Ya Obbolessa koo) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 4 minutes, 57 seconds 8,735 views",Minew Shewa Entertainment,8735,8866,131
47,"Biruk Shibabew x Alem Tibebu ብሩክ ሽባባው እና አለም ጥበቡ (አለኝ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 5 minutes, 29 seconds 8,134 views",Minew Shewa Entertainment,8134,8237,103
48,"Ethiopian Music : Genet Masresha ገነት ማስረሻ (ዘራፌዋ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 7 minutes 36,865 views",Minew Shewa Entertainment,36865,37574,709
49,"Ethiopian Music : Benyam Tesfa ቢንያም ተስፋ (ቸር ያሰማን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 4 minutes, 40 seconds 23,823 views",Minew Shewa Entertainment,23823,24004,181
50,"Ethiopian Music : Eneyew Terefe እንየው ተረፈ (አፋጀሺኝ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 6 minutes, 40 seconds 9,766 views",Minew Shewa Entertainment,9766,9852,86
51,"Ethiopian Music : Tibebe Adefres ጥበበ አደፍርስ (የኔ ቆንጆ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 5 minutes, 3 seconds 12,137 views",Minew Shewa Entertainment,12137,12318,181
52,"Yohannes Feleke  - INs and OUTs (Coming Soon New Movie Trailer) by Minew Shewa Tube 2 months ago 1 minute, 26 seconds 2,243 views",Minew Shewa Entertainment,2243,2265,22
53,"Maskaram Gaashaaw (Joollee biyya teenyaa) by Minew Shewa Tube 2 months ago 5 minutes, 30 seconds 5,360 views",Minew Shewa Entertainment,5360,5395,35
54,"Ethiopian Music : Hirut Franko ሂሩት ፍራንኮ (አይዞሽ ኢትዮጵያ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 4 minutes, 12 seconds 8,897 views",Minew Shewa Entertainment,8897,8936,39
55,"Ethiopian Music : ሙሉጌታ ሽቴ ፣ ፌኔት ምትኩ ፣ ሳሙኤል ጋይቶ (ሞት ፅድቅ ነው) -New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 5 minutes, 20 seconds 19,874 views",Minew Shewa Entertainment,19874,19992,118
56,"Ethiopian Music : Henok Berhanu (Amen) ሄኖክ ብርሃኑ (አሜን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 3 minutes, 23 seconds 10,330 views",Minew Shewa Entertainment,10330,10379,49
57,"Ethiopian Music : Hiwi Asaye ሂዊ አሳዬ (ናፍቀኸኛል) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 3 minutes, 49 seconds 14,172 views",Minew Shewa Entertainment,14172,14355,183
58,"Ethiopian Music : Azeb H/Gebriel አዜብ ኃ/ገብርኤል (አይዞሽ ኢትዮጵያ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 6 minutes, 2 seconds 23,562 views",Minew Shewa Entertainment,23562,23818,256
59,"Ethiopian Music : Jawaar Huseen (Muramte) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 5 minutes, 31 seconds 6,199 views",Minew Shewa Entertainment,6199,6248,49
60,"Ethiopian Music : Aweke Abebe አወቀ አበበ (ሃገሬ ምን አደረኩልሽ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 5 minutes, 11 seconds 12,884 views",Minew Shewa Entertainment,12884,13167,283
61,"Ethiopian Music: ደመላሽ ንጉሴ | ማስተዋል እያዪ | ሙሉጌታ እሸቴ (ጠባቂ ነኝ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 3 minutes, 4 seconds 15,720 views",Minew Shewa Entertainment,15720,15802,82
62,"Ethiopian Music : Fasil Tilahun ፋሲል ጥላሁን (ያማርሽበት ሸማ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 5 minutes, 51 seconds 7,842 views",Minew Shewa Entertainment,7842,7895,53
63,"Alazar Teklie . NatiEL . King Soul | Berta | በርታ  - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 4 minutes, 40 seconds 66,707 views",Minew Shewa Entertainment,66707,67519,812
64,"Ethiopian Music : Alem Kebede አለም ከበደ (ቼበለው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 6 minutes, 14 seconds 28,139 views",Minew Shewa Entertainment,28139,28228,89
65,"Ethiopian Music : Daniel Edme ዳኒኤል እድሜ (ትንሳኤሽን ያሳየን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 3 minutes, 54 seconds 10,224 views",Minew Shewa Entertainment,10224,10281,57
66,"Ethiopian Music : Ashenafi Molla አሸናፊ ሞላ (ሃቅ ነው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 4 minutes, 58 seconds 175,597 views",Minew Shewa Entertainment,175597,179773,4176
67,"Ethiopian Music : Kedir Seid ከድር ሰኢድ (ክተት) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 4 minutes, 53 seconds 10,574 views",Minew Shewa Entertainment,10574,10633,59
68,"Ethiopian Music : Habtu Girma ሃብቱ ግርማ (በቃ በላት) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 4 minutes, 35 seconds 8,690 views",Minew Shewa Entertainment,8690,8706,16
69,"Ethiopian Music : Habtemariam Tsega ሃብተማርያም ፀጋ (ክተት) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 2 months ago 6 minutes, 28 seconds 14,393 views",Minew Shewa Entertainment,14393,14479,86
70,"Ethiopian Music : Sisay Fantahun ሲሳይ ፋንታሁን (ወታደር ነኝ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 3 seconds 23,555 views",Minew Shewa Entertainment,23555,23785,230
71,"Ethiopian Music : Girmaa Olaanaa (Waamuu Waamuu)  - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 43 seconds 17,795 views",Minew Shewa Entertainment,17795,17867,72
72,"Ethiopian Music : መርዕድ ወ/ሰማያት እና ጌታቸው ጋዲሳ (ቦንቾይ ኢትዮጵያው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 26 seconds 8,751 views",Minew Shewa Entertainment,8751,8787,36
73,"Ethiopian Music : Mengistu Demelash መንግስቱ ደምመላሽ (ሃገሬ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 56 seconds 29,932 views",Minew Shewa Entertainment,29932,30050,118
74,"ዘማሪት አቦነሽ አድነው እና ዘማሪት ማርታ አሻጋሪ  (ኢትዮጵያን ቀኝህ አውል) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 7 minutes, 23 seconds 84,834 views",Minew Shewa Entertainment,84834,85191,357
75,"Ethiopian Music : Moaget Getu (Ya Goota Koo) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 37 seconds 10,426 views",Minew Shewa Entertainment,10426,10523,97
76,"Ethiopian Music : Amaha Kasegn አማሃ ካሰኝ (ለዚህ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 3 minutes, 56 seconds 13,820 views",Minew Shewa Entertainment,13820,13962,142
77,"Ethiopian Music : Ganna Goobee (Dandiin Sobaa) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 25 seconds 7,965 views",Minew Shewa Entertainment,7965,8059,94
78,"Ethiopian Music : Chala Guta ጫላ ጉታ (እወድሻለው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 27 seconds 13,872 views",Minew Shewa Entertainment,13872,13995,123
79,"Ethiopian Music : Sitota Megersa ስጦታ መገርሳ (ትዝ አትበለኝ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 3 minutes, 28 seconds 13,083 views",Minew Shewa Entertainment,13083,13183,100
80,"Ethiopian Music : Aychew Zerihun አይቸው ዘሪሁን (አትነካኩን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 46 seconds 17,665 views",Minew Shewa Entertainment,17665,17802,137
81,"Ethiopian Music : Semachew Kasa ስማቸው ካሳ (ጎጃም ከፋው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 7 minutes 12,053 views",Minew Shewa Entertainment,12053,12130,77
82,"Ethiopian Music : Jireenyaa Shiferraw (Meeitti Buusi) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 18 seconds 308,349 views",Minew Shewa Entertainment,308349,318087,9738
83,"Ethiopian Music : Neway Debebe ነዋይ ደበበ (የታሪክ መዝገብ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 15 seconds 905,662 views",Minew Shewa Entertainment,905662,916985,11323
84,"Natnael Samson (Neyma Lene) ናትናኤል ሳምሶን (ነይማ ለኔ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 31 seconds 10,850 views",Minew Shewa Entertainment,10850,10947,97
85,"Ethiopian Music : Taaddasaa Fiixee (Jiituu Malkaa) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 59 seconds 8,182 views",Minew Shewa Entertainment,8182,8362,180
86,"Ethiopian Music : Abyot Zewge አብዮት ዘውገ (ኢትዮጱያ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 2 seconds 7,220 views",Minew Shewa Entertainment,7220,7242,22
87,"Ethiopian Music : Eyerus Melese እየሩስ መለሰ (ብርቱ ጎንደሬ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 43 seconds 32,913 views",Minew Shewa Entertainment,32913,33911,998
88,"Tigist Takele X Hirut Takele ሂሩት ታከለ X ትግስት ታከለ (በሴትነቴ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 8 seconds 21,678 views",Minew Shewa Entertainment,21678,21790,112
89,"Ethiopian Music : Tame G x Gildo Kassa (አይኗን ነው) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 43 seconds 174,233 views",Minew Shewa Entertainment,174233,176930,2697
90,"African Music : Jino Ewolo (Mutura) - New African Music 2021(Official Video) by Minew Shewa Tube 3 months ago 3 minutes, 57 seconds 11,822 views",Minew Shewa Entertainment,11822,12028,206
91,"Kaleb Alaho ft Bereket Zewdu ካሌብ አላሆ ft በረከት ዘውዱ (ሰላሟ ይብዛ)- New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 13 seconds 18,253 views",Minew Shewa Entertainment,18253,18294,41
92,"Ethiopian Music : Gashaaw Mulgeetaa (Abbaa Yaadaa) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 35 seconds 9,522 views",Minew Shewa Entertainment,9522,9604,82
93,"Ethiopian Music : Berket Kasaye (Ney Ney) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 3 minutes, 20 seconds 23,128 views",Minew Shewa Entertainment,23128,23253,125
94,"Ethiopian Music : Johnny Simba (Ney Wedene) ነይ ወደ እኔ - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 4 minutes, 11 seconds 42,076 views",Minew Shewa Entertainment,42076,42438,362
95,"Ethiopian Music : Ashenafi Legesse አሸናፊ ለገሰ (በዓይናችን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 5 minutes, 29 seconds 66,661 views",Minew Shewa Entertainment,66661,71472,4811
96,"Ethiopian Music : Girum Wudu ግሩም ውዱ (ጥቁር ደም) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 21 seconds 168,494 views",Minew Shewa Entertainment,168494,170086,1592
97,"Ethiopian Music : Bekalu Tafer በቃሉ ታፈር (ያባቶቹ ልጅ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 3 months ago 6 minutes, 9 seconds 11,560 views",Minew Shewa Entertainment,11560,11585,25
98,"Ethiopian Music : Guddisaa Beeggii (Bara Kirri) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 4 minutes, 59 seconds 7,530 views",Minew Shewa Entertainment,7530,7545,15
99,"Ethiopian Music : Daniel Eshetu ዳንኤል እሸቱ (እመኝልኝ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 56 seconds 6,474 views",Minew Shewa Entertainment,6474,6527,53
100,"Ethiopian Music : Applish Men (Geday Nat) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 3 minutes, 31 seconds 8,798 views",Minew Shewa Entertainment,8798,8829,31
101,"Ethiopian Music : Denekew Dejene ደነቀው ደጀኔ (ዝናዬ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 6 minutes, 7 seconds 9,282 views",Minew Shewa Entertainment,9282,9350,68
102,"Ethiopian Music : Yirgalem Ayele (Yibka) ይርጋለም አየለ (ይብቃ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 10 seconds 16,860 views",Minew Shewa Entertainment,16860,16934,74
103,"Ethiopian Music : Zinash Wube ዝንሽ ውቤ (ቃል አጣሁ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 16 seconds 1,786,224 views",Minew Shewa Entertainment,1786224,1833468,47244
104,"Ethiopian Music : Nathnael Dereje ናትናኤል ደረጄ (ወደድኩሽ በጣም) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 3 minutes, 55 seconds 79,616 views",Minew Shewa Entertainment,79616,80253,637
105,"Ethiopian Music : Daani'eel Abarraa (Eenyuuttan Himadha) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 20 seconds 26,545 views",Minew Shewa Entertainment,26545,26626,81
106,"Ethiopian Music : Tafarra Xaasoo (Bareduu Showaa) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 3 seconds 7,011 views",Minew Shewa Entertainment,7011,7034,23
107,"Ethiopian Music : Bekalu Tade በቃሉ ታዴ (የታል አሁን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 6 minutes, 44 seconds 12,848 views",Minew Shewa Entertainment,12848,12930,82
108,"Ethiopian Music : Selina Fantish ሰሊና ፋንትሽ (አዲስ ፍቅር) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 4 minutes, 15 seconds 28,300 views",Minew Shewa Entertainment,28300,28455,155
109,"Abdu Kiar x Frankie Dee (Addis Ababa) አዲስ አበባ - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 4 minutes, 6 seconds 366,642 views",Minew Shewa Entertainment,366642,370750,4108
110,"Ethiopian Music : Tsega Muchie ፀጋ ሙጬ (ባመነው ሲከዳ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 43 seconds 30,513 views",Minew Shewa Entertainment,30513,30659,146
111,"Ethiopian Music : Guutamaa Mahammad (Yaada Jaalalaa) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 4 minutes, 31 seconds 50,056 views",Minew Shewa Entertainment,50056,52549,2493
112,"Bereket x Senait (Tutuye) በረከት ገ/መስቀል እና ሰናይት እሸቱ (ቱቱዬ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 30 seconds 31,524 views",Minew Shewa Entertainment,31524,31622,98
113,"Ethiopian Music : Mulugeta Birhanu ሙሉጌታ ብርሃኑ (ፊርማታዬ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 5 minutes, 59 seconds 17,617 views",Minew Shewa Entertainment,17617,17697,80
114,"Ethiopian Music : Endeshaw Abera እንደሻው አበራ (አቤት ውሸቷ) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 6 minutes, 3 seconds 27,377 views",Minew Shewa Entertainment,27377,27567,190
115,"Ethiopian Music : Biruk Samuel ብሩክ ሳሙኤል (ሌላ ቀን) - New Ethiopian Music 2021(Official Video) by Minew Shewa Tube 4 months ago 3 minutes, 40 seconds 8,893 views",Minew Shewa Entertainment,8893,8934,41
