,Posts,Channel,Views_03/03,Views_03/12,view_delta
15,"ATAKLTI AMARE - CHAHEMAYE( NEW DEC 2012 release) by ethio channel 9 years ago 5 minutes, 35 seconds 10,981 views",ethio channel,10981,11024,43
16,"Tewodros Demisse (Teddy Fiesta)-New 2012- (Ye-Wello Lije) (Official Music Video) by ethio channel 9 years ago 5 minutes, 6 seconds 1,683 views",ethio channel,1683,1683,0
17,"Selamawit Gebru New-2012 - Sew Mewded-(Official Music Video) by ethio channel 9 years ago 11 minutes, 5 seconds 2,379 views",ethio channel,2379,2379,0
18,"Bole Senior Secondary High School 2012's Prom King and Queen by ethio channel 9 years ago 7 minutes, 54 seconds 26,569 views",ethio channel,26569,26603,34
19,"Meaza Alemseged New 2012 - Nona (Official Music Video) by ethio channel 9 years ago 5 minutes, 8 seconds 1,170 views",ethio channel,1170,1171,1
20,"Bole Senior Secondary High School Prom Night June 11, 2012 @ Club Voltage by ethio channel 9 years ago 2 minutes, 52 seconds 11,149 views",ethio channel,11149,11161,12
21,"Gbilgn Nuradis Seid Jarigama 2013 NEW ETHIOPIAN MUSIC by Ethio melodies 8 years ago 6 minutes, 12 seconds 605,102 views",Ethio Melodies,605102,606714,1612
22,"Gbilgn Nuradis Jarigam by Ethio melodies 8 years ago 3 minutes, 25 seconds 15,616 views",Ethio Melodies,15616,15711,95
23,"From Risk to Action - Part 4 of 4 by EthioVideos.Com 14 years ago 9 minutes, 45 seconds 21,697 views",EthioVideos.Com,21697,21709,12
24,"From Risk to Action - Part 3 of 4 by EthioVideos.Com 14 years ago 9 minutes, 46 seconds 15,828 views",EthioVideos.Com,15828,15837,9
25,"From Risk to Action - Part 2 of 4 by EthioVideos.Com 14 years ago 9 minutes, 53 seconds 24,797 views",EthioVideos.Com,24797,24802,5
26,"From Risk to Action - Part 1 of 4 by EthioVideos.Com 14 years ago 9 minutes, 57 seconds 131,673 views",EthioVideos.Com,131673,131677,4
27,"Breaking the Silence - Part 3 of 3 by EthioVideos.Com 14 years ago 7 minutes, 29 seconds 8,473 views",EthioVideos.Com,8473,8474,1
28,"Breaking the Silence - Part 2 of 3 by EthioVideos.Com 14 years ago 8 minutes, 38 seconds 14,847 views",EthioVideos.Com,14847,14848,1
29,"Breaking the Silence - Part 1 of 3 by EthioVideos.Com 14 years ago 9 minutes, 58 seconds 11,669 views",EthioVideos.Com,11669,11672,3
30,"Ethiopian Music - Birhanu Tezera ft. Tokchaw - Yambule by EthioVideos.Com 14 years ago 2 minutes 885,669 views",EthioVideos.Com,885669,886062,393
31,"Ethiopian Music - Mahlet Gebregiorgis - Beyney Terife by EthioVideos.Com 14 years ago 6 minutes, 22 seconds 1,149,794 views",EthioVideos.Com,1149794,1165573,15779
32,"Ethiopian Music - Amsal Mitiku - Zegeyebign by EthioVideos.Com 14 years ago 5 minutes, 31 seconds 222,759 views",EthioVideos.Com,222759,223674,915
33,"Ethiopian Music - Tadesse Alemu - Awde Amet by EthioVideos.Com 14 years ago 5 minutes, 39 seconds 496,034 views",EthioVideos.Com,496034,496099,65
34,"Ethiopian Music - Taddalaa Gammachuu - Raada Raadaa by EthioVideos.Com 14 years ago 5 minutes, 46 seconds 369,872 views",EthioVideos.Com,369872,370178,306
35,"Ethiopian Music - Semahegn Belew - Debot Enisra by EthioVideos.Com 14 years ago 5 minutes, 25 seconds 353,705 views",EthioVideos.Com,353705,354460,755
36,"Ethiopian Music - Hamelmal Abate - Enkuan Aderesachu by EthioVideos.Com 14 years ago 6 minutes, 39 seconds 504,892 views",EthioVideos.Com,504892,505021,129
37,"Ethiopian Music - Meskerem Alemayehu - Balawekuh Noro by EthioVideos.Com 14 years ago 5 minutes, 36 seconds 98,578 views",EthioVideos.Com,98578,98583,5
38,"Ethiopian Music - Juhar Imam - Yeselam Zemari by EthioVideos.Com 14 years ago 4 minutes, 46 seconds 207,026 views",EthioVideos.Com,207026,207053,27
39,"Ethiopian Music - Mary Abebe - Ahun New by EthioVideos.Com 14 years ago 5 minutes, 3 seconds 274,887 views",EthioVideos.Com,274887,274976,89
40,"Ethiopian Music - Zuryash Abyu - Ye Minjar Lej by EthioVideos.Com 14 years ago 6 minutes, 28 seconds 129,394 views",EthioVideos.Com,129394,129472,78
41,"Ethiopian Music - Fiker Addis Nekatibeb - Nama by EthioVideos.Com 14 years ago 6 minutes, 13 seconds 1,435,698 views",EthioVideos.Com,1435698,1439448,3750
42,"Ethiopian Music - Tadesse Alemu - Shir Bela by EthioVideos.Com 14 years ago 9 minutes, 11 seconds 212,567 views",EthioVideos.Com,212567,213753,1186
43,"Ethiopian Music - Derb Zenebe - Banchiw Mejen by EthioVideos.Com 14 years ago 5 minutes, 17 seconds 127,669 views",EthioVideos.Com,127669,127707,38
