,Posts,Channel,Views_03/03,Views_03/12,view_delta
17,"የ Miko Mikee ውርደት LIVE በ Walta TV | ሚኮ ማይክ by Habesha Times 1 year ago 59 seconds 5,865 views",Habesha Times,5865,6002,137
18,"Solomon Tigabe (Zinaren) - ሰለሞን ጥጋቤ (ዝናሬን) | (Official Lyrics) New Ethiopian Music 2020 by Habesha Times 1 year ago 5 minutes, 31 seconds 5,050 views",Habesha Times,5050,5078,28
19,"Trump ወጥ ረገጠ | ""ቼ በለው አባቱም ገዳይ✊"" | አባይ by Habesha Times 1 year ago 57 seconds 2,022 views",Habesha Times,2022,2026,4
20,"Shegye Shegitu - ሸግዬ ሸጊቱ (Meek1One) | (Official Lyrics) | New Ethiopian Music 2020 by Habesha Times 1 year ago 4 minutes, 3 seconds 15,645 views",Habesha Times,15645,15718,73
21,"Wendi Mak - Geday | ገዳይ - New Ethiopian Music 2020 (Official Trailer) by Habesha Times 1 year ago 1 minute, 17 seconds 2,405 views",Habesha Times,2405,2426,21
22,"ሳሮን አየልኝ ከእንዳልክ ጋር የነበራት አዝግ😂 ቆይታ | Saron Ayelign with Endalk #shorts by Habesha Times 1 year ago 55 seconds 3,371 views",Habesha Times,3371,3382,11
23,"ዊሀ ማነው? ወንድ ነው ወይስ ሴት? 😂 | Wehaa & Aregahegn Werash #shorts by Habesha Times 1 year ago 59 seconds 1,664 views",Habesha Times,1664,1666,2
24,"Kaleab Mulugeta - (ምንም ሳይኖር) - (Official Lyrics) New Ethiopian Music 2020 | ቃልአብ ሙሉጌታ (Mnm Saynor) by Habesha Times 1 year ago 3 minutes, 54 seconds 42,376 views",Habesha Times,42376,42498,122
25,"Buze Man (Buzayehu Kifle) - Yemola | የሞላ -  (Official Lyrics) New Ethiopian Music 2020 | ቡዜ ማን by Habesha Times 1 year ago 4 minutes, 36 seconds 2,233 views",Habesha Times,2233,2252,19
26,"Ablex (Enanu) - አብሌክስ (እናኑ) - (Official Lyrics) | New Ethiopian Music 2020 by Habesha Times 1 year ago 4 minutes, 28 seconds 9,144 views",Habesha Times,9144,9168,24
27,"Teamir Gizaw - (Yiregem) | ተአምር ግዛው - ይረገም (Official Lyrics) | ""ድንቅ የመድረክ ላይ ብቃት"" by Habesha Times 1 year ago 4 minutes, 9 seconds 154,223 views",Habesha Times,154223,159534,5311
28,"Comedian Tomas x Ahadu (Banana) ኮሜድያን ቶማስ x አሃዱ (ባናና) | Official Lyrics - New Ethiopian Music 2020 by Habesha Times 1 year ago 3 minutes, 56 seconds 3,715 views",Habesha Times,3715,3723,8
29,"Comedian Zedo - ጠጅ ይመቸኛል | New Ethiopian Music 2020 | Tej Yimechegnal | ኮሜድያን ዜዶ by Habesha Times 1 year ago 49 seconds 4,325 views",Habesha Times,4325,4337,12
30,"Ethiopian Comedy - Comedian Tomas  Best Vine HD 2020 | ኮሜድያን ቶማስ by Habesha Times 1 year ago 8 minutes, 1 second 210,504 views",Habesha Times,210504,212304,1800
31,"Comedian Tomas - Banana (ባናና) - New Ethiopian Music 2020 (Official Trailer) by Habesha Times 1 year ago 57 seconds 3,063 views",Habesha Times,3063,3078,15
32,"Lemlem Hailemichael - Lalibela | ላሊበላ - New Ethiopian Music 2020 (Official Trailer) by Habesha Times 1 year ago 47 seconds 4,457 views",Habesha Times,4457,4500,43
33,"""ድፍን 19 አመት ሞላኝ"" አነጋጋሪዋ ተዋናይት ሳሮን አየልኝ | Saron Ayelign by Habesha Times 1 year ago 50 seconds 18,079 views",Habesha Times,18079,18108,29
34,"Teddy Afro የዳዊት ፅጌን (ቻል ዘንድሮ) ሙዚቃ ዘፈነ | Dawit Tsige's song by Teddy Afro | NEW ETHIOPIAN MUSIC 2020 by Habesha Times 1 year ago 5 minutes, 34 seconds 4,899 views",Habesha Times,4899,4908,9
35,"Temesgen G/Egziabher (Temu) - Web Laynor | ተመስገን ገ/እግዚአብሔር (ተሙ) - ውብ ላይኖር | Ethiopian Music Lyrics by Habesha Times 1 year ago 4 minutes, 40 seconds 67,990 views",Habesha Times,67990,68307,317
36,"New Ethiopian Nonstop Music 2020 | የ 2020 የተመረጡ አዳዲስ ዘፈኖች | Ethiopian Song Collection by Habesha Times 1 year ago 41 minutes 27,487 views",Habesha Times,27487,27558,71
37,"አስቂኝ የጎዳና ላይ ጥያቄ እና መልሶች #2 | ሰው ከ ግመል ወይስ ከ ጉማሬ ነው የመጣው? | Funny Ethiopian Street Quiz by Habesha Times 1 year ago 6 minutes, 42 seconds 851 views",Habesha Times,851,859,8
38,"አዝናኝ የጎዳና ላይ ጥያቄ እና መልሶች | Funny Ethiopian Street Quiz | ዘጠነኛው ሺ | Chubaw | Ethiopian Comedy by Habesha Times 1 year ago 9 minutes, 26 seconds 1,306 views",Habesha Times,1306,1310,4
39,"Zebiba Girma (Yamal Qenew) ""ዘቢባ ከልጇ ጋር በያማል ቅኔው አዲስ ዘፈን"" by Habesha Times 1 year ago 1 minute, 16 seconds 7,892 views",Habesha Times,7892,7900,8
40,"ዘጠነኛው ሺ - አቡ V.s ጩባው😂  | Million Birhane & Surafel Bisrat | Chubaw & Abu Jokes by Habesha Times 1 year ago 12 minutes, 41 seconds 4,898 views",Habesha Times,4898,4925,27
41,"Zebiba Girma (YAMAL QENEW) ዘቢባ ግርማ (ያማል ቅኔው) - New Ethiopian Music 2020(Trailer) by Habesha Times 1 year ago 1 minute, 25 seconds 6,673 views",Habesha Times,6673,6681,8
42,"ፈታ ፈታ😂: Comedian Tomas - ""እፀልይልሻለው😂"" / ኮሜዲያን ቶማስ by Habesha Times 1 year ago 1 minute, 47 seconds 14,334 views",Habesha Times,14334,14504,170
43,"Hayleyesus Feyssa - Emelalew (እምላለው) | New Ethiopian Music 2020 (Official Lyrics) by Habesha Times 1 year ago 5 minutes, 3 seconds 40,849 views",Habesha Times,40849,41372,523
44,"TEDDY AFRO - DEMO BE ABAY - ደሞ በአባይ - [New! Official Music Lyrics 2020] by Habesha Times 1 year ago 4 minutes, 42 seconds 56,905 views",Habesha Times,56905,56939,34
45,"ታዋቂው ሙዚቀኛ ሀጫሉ ሁንዴሳ ለምን ተገደለ? | Haccaluu Hundeessaan Xiyyitidhan Mallif Ajjeefame😖 by Habesha Times 1 year ago 9 minutes, 25 seconds 1,621 views",Habesha Times,1621,1623,2
46,"🔴 ሀጫሉ ተቀበል! | Hachalu Hundessa vs Minilk | ""የሚኒሊክ ሀውልት መፍረስ አለበት"" | OMN ላይ የተላለፈው interview በአማርኛ by Habesha Times 1 year ago 14 minutes, 6 seconds 4,238 views",Habesha Times,4238,4315,77
47,"ፈታ ፈታ😁: Seifu On EBS (አንጃይተር | ንግስት ፍቅሬ) - Nigist Fikre | እንዲህም አለ እንዴ by Habesha Times 1 year ago 2 minutes, 12 seconds 6,241 views",Habesha Times,6241,6258,17
48,"🔴 አርቲስት ሜላት ነብዩ እና ሄኖክ ድንቁ ተለያዩ💔 | ሜላት የተለያዩበትን ምክንያት ገለፀች | Melat Nebiyou & Henok Dinku by Habesha Times 1 year ago 10 minutes, 12 seconds 1,787 views",Habesha Times,1787,1796,9
49,"🔴 እንዳልክ በዛ ክፍት አፉ እራሱን አዋረደ😮 | ""ማታ በጣም ነው የበ*ውት"" | Endalk | JTV by Habesha Times 1 year ago 1 minute, 42 seconds 6,376 views",Habesha Times,6376,6451,75
50,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 10) by Habesha Times 1 year ago 14 minutes, 29 seconds 7,863 views",Habesha Times,7863,7963,100
51,"Ethiopia: ዘጠነኛው ሺ - ጩቢቲን የሚያስንቁ የውሮ እና የአቡ ቀልዶች😅 ሁለቱ አድክሞች | Huletu Adkimoch by Habesha Times 1 year ago 14 minutes, 37 seconds 1,957 views",Habesha Times,1957,1967,10
52,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 9) by Habesha Times 1 year ago 16 minutes 10,751 views",Habesha Times,10751,10896,145
53,"Abyssiniya Vine - Des Yilal | ደስ ይላል | New Ethiopian Music 2021 (Official Music) by Habesha Times 1 year ago 3 minutes, 13 seconds 6,844 views",Habesha Times,6844,6858,14
54,"Danayit (ዳናይት) - ካካ ነው (Kaka Nw) | New Remix Music by Habesha Times 1 year ago 2 minutes, 16 seconds 2,475 views",Habesha Times,2475,2481,6
55,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 8) by Habesha Times 1 year ago 16 minutes 42,867 views",Habesha Times,42867,43628,761
56,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 7) by Habesha Times 1 year ago 13 minutes, 11 seconds 24,076 views",Habesha Times,24076,24165,89
57,"መሳቅ😂 አይቻልም፤ ከሳቃቹ ተሸነፋቹ | Try not to laugh impossible | Funny Ethiopian videos 2020 by Habesha Times 1 year ago 13 minutes, 6 seconds 2,953 views",Habesha Times,2953,2966,13
58,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 6) by Habesha Times 1 year ago 15 minutes 34,002 views",Habesha Times,34002,34133,131
59,"መሳቅ😂 አይቻልም፤ ከሳቃቹ ተሸነፋቹ | Try not to laugh compilation | Funny Ethiopian videos 2020 by Habesha Times 1 year ago 11 minutes, 24 seconds 5,351 views",Habesha Times,5351,5357,6
60,"Roba Junior X Nati Turner - Photoshen | ፎቶሽን - New Ethiopian Music 2020 by Habesha Times 1 year ago 3 minutes, 55 seconds 2,932 views",Habesha Times,2932,2945,13
61,"Artists Funny TIK TOK Videos - 2020 by Habesha Times 1 year ago 10 minutes, 3 seconds 2,826 views",Habesha Times,2826,2832,6
62,"Betty G, Zeritu Kebede, Sofia Shibabaw &  Chachi Tadesse - Yeselam Sew Negn | የሰላም ሰው ነኝ (Lyrics) by Habesha Times 1 year ago 5 minutes, 57 seconds 7,129 views",Habesha Times,7129,7131,2
63,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 5) by Habesha Times 1 year ago 16 minutes 142,884 views",Habesha Times,142884,143167,283
64,"Abyssinia Vines: Stay At Home🏠 Vines (ቤት ቁጭ በማለት በእነዚህ ቪዲዮዎች ይዝናናኑ) 2020 by Habesha Times 1 year ago 10 minutes, 32 seconds 2,729 views",Habesha Times,2729,2733,4
65,"Getish Mamo (Yikir Belen) | ጌትሽ ማሞ (ይቅር በለን) Lyrics by Habesha Times 1 year ago 6 minutes, 23 seconds 6,113 views",Habesha Times,6113,6120,7
66,"የኮሜዲያን ቶማስ አዝግ ቀልዶች | Comedian Tomas Videos (2020) by Habesha Times 1 year ago 12 minutes, 41 seconds 6,084 views",Habesha Times,6084,6120,36
67,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 4) by Habesha Times 1 year ago 17 minutes 247,772 views",Habesha Times,247772,248557,785
68,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 3) by Habesha Times 1 year ago 16 minutes 370,440 views",Habesha Times,370440,370853,413
69,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 2) by Habesha Times 1 year ago 16 minutes 49,201 views",Habesha Times,49201,49405,204
70,"Ethiopia: ዘጠነኛው ሺ - የጩቢቲ አንፍር😂 ቀልዶች | Ye Chubaw Qeldoch (Part 1) by Habesha Times 1 year ago 16 minutes 64,880 views",Habesha Times,64880,65241,361
71,"Elias Teshome - Alwashim | አልዋሽም - New Ethiopian Music 2020 (Lyrics) by Habesha Times 1 year ago 3 minutes, 42 seconds 56,387 views",Habesha Times,56387,57207,820
72,"🔴 ኢንስታግራም ላይ በመቶ ሺ የሚቆጠሩ ተከታዮችን ያፈሩ ሴት አርቲስቶች | Top 10 Ethiopian Women Artists On Instagram | 2020 by Habesha Times 1 year ago 10 minutes, 10 seconds 1,868 views",Habesha Times,1868,1868,0
73,"Neway Debebe & Tsehaye Yohannes | Doro Wiha Xemtuat (ዶሮ ውሀ ጠምቷት) Lyrics by Habesha Times 1 year ago 6 minutes, 4 seconds 58,266 views",Habesha Times,58266,59594,1328
74,"Henok Abebe (ሔኖክ አበበ) - Qena Enbel (ቀና እንበል) | Full Album by Habesha Times 2 years ago 52 minutes 18,530 views",Habesha Times,18530,18759,229
75,"Teref Kasahun - Demo na | ደሞ'ና -New Ethiopian Music 2020 (Lyrics) by Habesha Times 2 years ago 4 minutes, 34 seconds 2,898 views",Habesha Times,2898,2901,3
76,"Hewan Gebrewold (Jano Band) Ane | ኣነ - New Ethiopian Music 2020 (Lyrics) by Habesha Times 2 years ago 4 minutes, 9 seconds 5,100 views",Habesha Times,5100,5144,44
77,"Merkeb Bonitua F.t Fana & Mesfen - Marsh Keyr (Lyrics) | ማርሽ ቐይር (ግጥም) by Habesha Times 2 years ago 4 minutes, 35 seconds 3,077 views",Habesha Times,3077,3091,14
78,"Sara Takele (Sirtana) Ft Gildo - Bekagn (በቃኝ) Lyrics by Habesha Times 2 years ago 3 minutes, 22 seconds 3,804 views",Habesha Times,3804,3828,24
79,"Yegna Band - Sima Belew ስማ በለው by Habesha Zefen 6 years ago 4 minutes, 45 seconds 4,735 views",Habesha Zefen,4735,4740,5
80,"Dan Admasu - Wede Huwala Lyrics Video , ዳን አድማሱ - ወደ ኋላ by Habesha Zefen 6 years ago 5 minutes, 2 seconds 36,476 views",Habesha Zefen,36476,36529,53
81,"Teddy Yo Addis Abeba Official Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 3 minutes, 22 seconds 938 views",Habesha Zefen,938,942,4
82,"Mulugeta Lema   Yaya   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 59 seconds 568 views",Habesha Zefen,568,569,1
83,"Ethiopia   Biniam Shifa   Nebise   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 9 seconds 1,788 views",Habesha Zefen,1788,1793,5
84,"Deme Lula Ader Bane Official Music Video New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 48 seconds 897 views",Habesha Zefen,897,897,0
85,"Dawit Alemayehu   Yizenbal   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 13 seconds 534 views",Habesha Zefen,534,534,0
86,"Yidnekachew Tsegaye Alew Negir Official Music Video New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 11 seconds 605 views",Habesha Zefen,605,605,0
87,"Dina Anteneh   Nama   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 38 seconds 1,399 views",Habesha Zefen,1399,1399,0
88,"Kifle Eshetu   Afekreshalhu   Offical Music Video   Ethiopian music by Habesha Zefen 6 years ago 4 minutes, 48 seconds 197 views",Habesha Zefen,197,197,0
89,"Mamila Lukas   Harerga   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 50 seconds 13,341 views",Habesha Zefen,13341,13355,14
90,"Haftom Mola   Keheba´yea   Official Music Video   New Ethiopian music 2015 by Habesha Zefen 6 years ago 5 minutes, 51 seconds 831 views",Habesha Zefen,831,837,6
91,"Mentesnot Tilahun   Yekelkel   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 4 seconds 330 views",Habesha Zefen,330,330,0
92,"Bethelem Asefa and Fikeru Tal Adrga   Enwerared   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 20 seconds 307 views",Habesha Zefen,307,308,1
93,"Getish Mamo   Kezih Belay   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 43 seconds 3,491 views",Habesha Zefen,3491,3515,24
94,"Ephrem Zelalem Papi   Qaroye   official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 27 seconds 444 views",Habesha Zefen,444,444,0
95,"Eniyachew Fanto and Messay Goa   Regga Hawassa   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 51 seconds 92 views",Habesha Zefen,92,92,0
96,"Dan Admasu   Keftosh endalay   Official Audio Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 29 seconds 632 views",Habesha Zefen,632,632,0
97,"Frezer Aregahegn Werash   Tez Alegn Yetentu   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 19 seconds 166 views",Habesha Zefen,166,166,0
98,"Dan Ademasu  Zebenay   Official Audio Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 21 seconds 420 views",Habesha Zefen,420,420,0
99,"Bre Bright   Mearey    Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 11 seconds 305 views",Habesha Zefen,305,305,0
100,"Binny Lastta   Alohe   Official Audio Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 7 minutes, 48 seconds 305 views",Habesha Zefen,305,305,0
101,"Bethlehem Altaye   Himema   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 15 seconds 564 views",Habesha Zefen,564,565,1
102,"Abinet Agonafir   Maal Naa Wayaa   Official Audio Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 39 seconds 776 views",Habesha Zefen,776,777,1
103,"Abeselom Behonegn Weye Weye   Sidet Wegene   Official Audio Video   New Ethiopian Music by Habesha Zefen 6 years ago 4 minutes, 26 seconds 438 views",Habesha Zefen,438,438,0
104,"Abinet Agonafir   Manew Yalew   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 41 seconds 338 views",Habesha Zefen,338,338,0
105,"Beak Mesganaw   Konjo   New Official Music Video   New Ethiopian music 2015 by Habesha Zefen 6 years ago 4 minutes, 37 seconds 73 views",Habesha Zefen,73,73,0
106,"BIbi Kabtamu   Ababicho   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 55 seconds 195 views",Habesha Zefen,195,195,0
107,"Yohanes Jona   Fidel   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 3 minutes, 39 seconds 363 views",Habesha Zefen,363,363,0
108,"Zekarias Asamrew and Chernet G michael   Official Music Video New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 39 seconds 413 views",Habesha Zefen,413,414,1
109,"Tsehaye Wolde   Zim Kum   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 10 seconds 197 views",Habesha Zefen,197,197,0
110,"Yohanes Girma   Melahi   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 41 seconds 475 views",Habesha Zefen,475,475,0
111,"Tomi Zuk   Sika Endayat   Official Musik Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 53 seconds 249 views",Habesha Zefen,249,250,1
112,"Mekdes Abebe   Ende helm   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 6 minutes, 20 seconds 6,377 views",Habesha Zefen,6377,6397,20
113,"Selemon Shanko   Awanday   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 46 seconds 368 views",Habesha Zefen,368,368,0
114,"Rahel Haile   Awdeamtena   Official Music Video   New Music Video 2015 by Habesha Zefen 6 years ago 5 minutes, 59 seconds 26,282 views",Habesha Zefen,26282,26343,61
115,"Mieraf Assefa   Wendime Hunegn Alechign   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 46 seconds 1,907 views",Habesha Zefen,1907,1924,17
116,"Mamila Lukas   Zago   Official Music Video New Ethiopian Music 2015 by Habesha Zefen 6 years ago 6 minutes, 4 seconds 356 views",Habesha Zefen,356,356,0
117,"Daniel Sintayehu   Fereche   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 25 seconds 1,183 views",Habesha Zefen,1183,1187,4
118,"Dawit Nega   Kem Gelgele Meskel   Official Music Video   New äthiopischen Musik 2015 by Habesha Zefen 6 years ago 6 minutes, 5 seconds 472 views",Habesha Zefen,472,472,0
119,"Izak Asefa   Ney Jima   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 33 seconds 480 views",Habesha Zefen,480,480,0
120,"Behailu Bayou   Feta Feta   Official Music Video New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 58 seconds 864 views",Habesha Zefen,864,864,0
121,"Belay Melesie    Yangolela Nat   Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 6 minutes, 35 seconds 709 views",Habesha Zefen,709,710,1
122,"Aschenaki Bekele   Nana Official New Video New Ethiopian Music 2015 by Habesha Zefen 6 years ago 4 minutes, 52 seconds 4,428 views",Habesha Zefen,4428,4428,0
123,"BIbi Kabtamu Ababicho Official Music Video   New Ethiopian Music 2015 by Habesha Zefen 6 years ago 5 minutes, 44 seconds 720 views",Habesha Zefen,720,720,0
124,"Alemya Getachew   Bey Kora   Official Music Video New Ethiopian Music 2015 by Habesha Zefen 7 years ago 5 minutes, 35 seconds 1,545 views",Habesha Zefen,1545,1554,9
125,"Enkutatash Beshah   Eshi Bel Official Music Video New Ethiopian Music 2015 by Habesha Zefen 7 years ago 4 minutes, 3 seconds 250 views",Habesha Zefen,250,250,0
126,"Daniel Mehrte   Lalo   Official Music Video New Ethiopian Music 2015 by Habesha Zefen 7 years ago 4 minutes, 34 seconds 464 views",Habesha Zefen,464,464,0
127,"Fitsum Gebretsadik   Were Official Music Video   New Ethiopian music 2015 by Habesha Zefen 7 years ago 4 minutes, 5 seconds 2,220 views",Habesha Zefen,2220,2222,2
128,"Mekdes Hailu   Min Libleh Offical Music Video New Ethiopian Music 2015 by Habesha Zefen 7 years ago 4 minutes, 9 seconds 938 views",Habesha Zefen,938,947,9
129,"Frehiwot Sleshi   Asamenegn   Official Music Video New Ethiopian Music 2015 by Habesha Zefen 7 years ago 4 minutes, 33 seconds 575 views",Habesha Zefen,575,579,4
130,"Ras Mule   Des alew leban   Official Music Video New Ethiopian Music 2015 by Habesha Zefen 7 years ago 4 minutes, 41 seconds 1,177 views",Habesha Zefen,1177,1198,21
131,"Sami Tesfiye  Sami Habesha   Maleda   Official Music Video New Ethiopian Music 2015 by Habesha Zefen 7 years ago 4 minutes, 51 seconds 4,369 views",Habesha Zefen,4369,4376,7
132,"Best New Ethiopian Music 2014  Amesyas Solomon DJ Amy Alchelema by Habesha Zefen 8 years ago 5 minutes, 7 seconds 1,278 views",Habesha Zefen,1278,1278,0
133,"Hot New Ethiopian Music Arbin Ervin Ben 2014 Magna by Habesha Zefen 8 years ago 3 minutes, 50 seconds 288 views",Habesha Zefen,288,288,0
134,"Betoch Part 44 Ethiopian Drama by Habesha Zefen 8 years ago 19 minutes 210,476 views",Habesha Zefen,210476,210504,28
135,"Hot New Ethiopian Music 2014 Selamawit Nega Silenate by Habesha Zefen 8 years ago 6 minutes, 4 seconds 1,421 views",Habesha Zefen,1421,1422,1
136,"Best Ethiopian Music 2014 Tesfaye Mamo Nitsuh Fikir 1 by Habesha Zefen 8 years ago 4 minutes, 30 seconds 490 views",Habesha Zefen,490,490,0
137,"New Hot Ethiopian Music 2014  Mahlet Demere Habesha by Habesha Zefen 8 years ago 4 minutes, 18 seconds 253 views",Habesha Zefen,253,254,1
138,"Best New Ethiopian music 2014 Tefe Lali Kakaten by Habesha Zefen 8 years ago 4 minutes, 55 seconds 568 views",Habesha Zefen,568,568,0
139,"NEW Birhanu Tezera Ekoralehu Enji እኮራለሁ እንጂ New 2014 by Habesha Zefen 8 years ago 4 minutes, 15 seconds 318 views",Habesha Zefen,318,318,0
140,"Best New Ethiopian music 2014 Yegna Temnet by Habesha Zefen 8 years ago 5 minutes, 14 seconds 690 views",Habesha Zefen,690,690,0
